frame,timestamp_s,timestamp_unix,player_id,X,Y,demi_terrain,on_terrain
545,18.167,1780168761,D20,218,678,droite,1
545,18.167,1780168761,D14,43,629,droite,1
545,18.167,1780168761,D11,22,722,droite,1
545,18.167,1780168761,D1,159,754,droite,0
545,18.167,1780168761,D22,108,752,droite,0
546,18.200,1780168761,G11,141,-1,gauche,0
546,18.200,1780168761,G15,93,-28,gauche,0
546,18.200,1780168761,G7,118,0,gauche,1
546,18.200,1780168761,G18,177,-22,gauche,0
546,18.200,1780168761,G30,40,-51,gauche,0
546,18.200,1780168761,D4,-24,431,droite,0
546,18.200,1780168761,D15,252,609,droite,1
546,18.200,1780168761,D2,342,645,droite,1
546,18.200,1780168761,D17,331,556,droite,1
546,18.200,1780168761,D20,218,683,droite,1
546,18.200,1780168761,D14,43,629,droite,1
546,18.200,1780168761,D11,21,722,droite,1
546,18.200,1780168761,D1,159,754,droite,0
546,18.200,1780168761,D22,107,751,droite,0
547,18.233,1780168761,G11,141,-1,gauche,0
547,18.233,1780168761,G15,93,-28,gauche,0
547,18.233,1780168761,G7,118,0,gauche,1
547,18.233,1780168761,G18,177,-22,gauche,0
547,18.233,1780168761,G30,40,-51,gauche,0
547,18.233,1780168761,D4,-24,431,droite,0
547,18.233,1780168761,D15,252,609,droite,1
547,18.233,1780168761,D2,342,645,droite,1
547,18.233,1780168761,D20,218,683,droite,1
547,18.233,1780168761,D17,331,556,droite,1
547,18.233,1780168761,D14,43,629,droite,1
547,18.233,1780168761,D11,21,722,droite,1
547,18.233,1780168761,D1,159,754,droite,0
547,18.233,1780168761,D22,107,751,droite,0
548,18.267,1780168761,G11,141,-1,gauche,0
548,18.267,1780168761,G15,92,-28,gauche,0
548,18.267,1780168761,G7,119,0,gauche,1
548,18.267,1780168761,G18,177,-22,gauche,0
548,18.267,1780168761,G30,40,-51,gauche,0
548,18.267,1780168761,D4,-24,431,droite,0
548,18.267,1780168761,D15,254,612,droite,1
548,18.267,1780168761,D2,342,645,droite,1
548,18.267,1780168761,D17,331,559,droite,1
548,18.267,1780168761,D20,218,688,droite,1
548,18.267,1780168761,D14,43,631,droite,1
548,18.267,1780168761,D11,19,722,droite,1
548,18.267,1780168761,D1,159,754,droite,0
548,18.267,1780168761,D22,106,751,droite,0
549,18.300,1780168761,G11,141,-1,gauche,0
549,18.300,1780168761,G15,92,-27,gauche,0
549,18.300,1780168761,G7,119,0,gauche,1
549,18.300,1780168761,G18,177,-22,gauche,0
549,18.300,1780168761,D4,-24,431,droite,0
549,18.300,1780168761,D15,254,613,droite,1
549,18.300,1780168761,D2,342,645,droite,1
549,18.300,1780168761,D20,218,692,droite,1
549,18.300,1780168761,D17,332,561,droite,1
549,18.300,1780168761,D14,44,635,droite,1
549,18.300,1780168761,D11,18,722,droite,1
549,18.300,1780168761,D1,159,754,droite,0
549,18.300,1780168761,D22,105,750,droite,0
549,18.300,1780168761,G30,40,-51,gauche,0
550,18.333,1780168761,G11,141,-1,gauche,0
550,18.333,1780168761,G15,92,-27,gauche,0
550,18.333,1780168761,G7,119,0,gauche,1
550,18.333,1780168761,G18,177,-22,gauche,0
550,18.333,1780168761,D4,-24,431,droite,0
550,18.333,1780168761,D15,255,614,droite,1
550,18.333,1780168761,D2,341,645,droite,1
550,18.333,1780168761,D20,219,695,droite,1
550,18.333,1780168761,D17,333,563,droite,1
550,18.333,1780168761,D14,45,635,droite,1
550,18.333,1780168761,D1,159,754,droite,0
550,18.333,1780168761,D22,104,748,droite,0
550,18.333,1780168761,D11,14,722,droite,1
550,18.333,1780168761,D23,-126,768,droite,0
550,18.333,1780168761,G30,40,-51,gauche,0
551,18.367,1780168761,G11,141,-1,gauche,0
551,18.367,1780168761,G7,119,0,gauche,1
551,18.367,1780168761,G15,92,-27,gauche,0
551,18.367,1780168761,G18,177,-20,gauche,0
551,18.367,1780168761,G30,40,-52,gauche,0
551,18.367,1780168761,D4,-24,431,droite,0
551,18.367,1780168761,D15,255,615,droite,1
551,18.367,1780168761,D2,340,642,droite,1
551,18.367,1780168761,D17,334,564,droite,1
551,18.367,1780168761,D20,218,696,droite,1
551,18.367,1780168761,D14,46,636,droite,1
551,18.367,1780168761,D1,159,754,droite,0
551,18.367,1780168761,D11,14,722,droite,1
551,18.367,1780168761,D22,104,748,droite,0
551,18.367,1780168761,D23,-125,768,droite,0
552,18.400,1780168761,G11,141,-1,gauche,0
552,18.400,1780168761,G7,120,0,gauche,1
552,18.400,1780168761,G15,92,-28,gauche,0
552,18.400,1780168761,G18,176,-19,gauche,0
552,18.400,1780168761,D4,-24,431,droite,0
552,18.400,1780168761,D17,336,565,droite,1
552,18.400,1780168761,D15,255,617,droite,1
552,18.400,1780168761,D2,338,640,droite,1
552,18.400,1780168761,D20,218,698,droite,1
552,18.400,1780168761,D14,47,636,droite,1
552,18.400,1780168761,D1,159,754,droite,0
552,18.400,1780168761,D22,104,744,droite,0
552,18.400,1780168761,D11,14,722,droite,1
552,18.400,1780168761,D23,-124,768,droite,0
552,18.400,1780168761,G30,40,-52,gauche,0
553,18.433,1780168761,G11,141,-1,gauche,0
553,18.433,1780168761,G7,120,0,gauche,1
553,18.433,1780168761,G15,92,-28,gauche,0
553,18.433,1780168761,G18,176,-20,gauche,0
553,18.433,1780168761,D4,-24,431,droite,0
553,18.433,1780168761,D17,336,565,droite,1
553,18.433,1780168761,D15,255,617,droite,1
553,18.433,1780168761,D2,338,640,droite,1
553,18.433,1780168761,D20,218,698,droite,1
553,18.433,1780168761,D1,159,754,droite,0
553,18.433,1780168761,D14,47,636,droite,1
553,18.433,1780168761,D22,104,744,droite,0
553,18.433,1780168761,D11,14,722,droite,1
553,18.433,1780168761,G30,40,-52,gauche,0
553,18.433,1780168761,D23,-124,768,droite,0
554,18.467,1780168761,G11,141,-1,gauche,0
554,18.467,1780168761,G7,120,0,gauche,1
554,18.467,1780168761,G15,92,-27,gauche,0
554,18.467,1780168761,G18,176,-20,gauche,0
554,18.467,1780168761,D4,-24,431,droite,0
554,18.467,1780168761,D17,337,565,droite,1
554,18.467,1780168761,D15,255,618,droite,1
554,18.467,1780168761,D20,218,699,droite,1
554,18.467,1780168761,D2,338,640,droite,1
554,18.467,1780168761,D14,47,636,droite,1
554,18.467,1780168761,D1,159,754,droite,0
554,18.467,1780168761,D22,104,743,droite,0
554,18.467,1780168761,D11,13,723,droite,1
554,18.467,1780168761,G30,40,-52,gauche,0
554,18.467,1780168761,D23,-124,768,droite,0
555,18.500,1780168761,G11,141,-1,gauche,0
555,18.500,1780168761,G15,92,-27,gauche,0
555,18.500,1780168761,G7,120,0,gauche,1
555,18.500,1780168761,G18,176,-20,gauche,0
555,18.500,1780168761,G30,105,-19,gauche,0
555,18.500,1780168761,D4,-24,431,droite,0
555,18.500,1780168761,D17,338,565,droite,1
555,18.500,1780168761,D20,217,701,droite,1
555,18.500,1780168761,D15,256,621,droite,1
555,18.500,1780168761,D2,335,635,droite,1
555,18.500,1780168761,D14,48,637,droite,1
555,18.500,1780168761,D1,159,754,droite,0
555,18.500,1780168761,D22,104,743,droite,0
555,18.500,1780168761,D11,12,723,droite,1
555,18.500,1780168761,D23,-124,768,droite,0
556,18.533,1780168761,G11,141,-1,gauche,0
556,18.533,1780168761,G7,120,0,gauche,1
556,18.533,1780168761,G15,92,-26,gauche,0
556,18.533,1780168761,G18,176,-20,gauche,0
556,18.533,1780168761,G30,105,-18,gauche,0
556,18.533,1780168761,D4,-24,431,droite,0
556,18.533,1780168761,D17,338,565,droite,1
556,18.533,1780168761,D15,256,621,droite,1
556,18.533,1780168761,D20,216,700,droite,1
556,18.533,1780168761,D2,335,634,droite,1
556,18.533,1780168761,D14,51,636,droite,1
556,18.533,1780168761,D1,159,754,droite,0
556,18.533,1780168761,D22,104,743,droite,0
556,18.533,1780168761,D11,12,721,droite,1
556,18.533,1780168761,D23,-124,768,droite,0
557,18.567,1780168761,G11,141,-1,gauche,0
557,18.567,1780168761,G7,120,0,gauche,1
557,18.567,1780168761,G30,103,-18,gauche,0
557,18.567,1780168761,G18,175,-20,gauche,0
557,18.567,1780168761,G15,92,-27,gauche,0
557,18.567,1780168761,D4,-24,430,droite,0
557,18.567,1780168761,D20,215,700,droite,1
557,18.567,1780168761,D17,339,566,droite,1
557,18.567,1780168761,D15,256,624,droite,1
557,18.567,1780168761,D2,334,633,droite,1
557,18.567,1780168761,D14,54,636,droite,1
557,18.567,1780168761,D1,159,754,droite,0
557,18.567,1780168761,D22,104,743,droite,0
557,18.567,1780168761,D11,12,721,droite,1
557,18.567,1780168761,D23,-117,765,droite,0
558,18.600,1780168761,G11,141,-1,gauche,0
558,18.600,1780168761,G7,120,0,gauche,1
558,18.600,1780168761,G30,102,-18,gauche,0
558,18.600,1780168761,G18,175,-20,gauche,0
558,18.600,1780168761,G15,91,-27,gauche,0
558,18.600,1780168761,D4,-24,430,droite,0
558,18.600,1780168761,D17,339,566,droite,1
558,18.600,1780168761,D15,257,627,droite,1
558,18.600,1780168761,D20,214,700,droite,1
558,18.600,1780168761,D2,333,632,droite,1
558,18.600,1780168761,D14,55,636,droite,1
558,18.600,1780168761,D1,159,754,droite,0
558,18.600,1780168761,D22,104,743,droite,0
558,18.600,1780168761,D11,12,718,droite,1
558,18.600,1780168761,D23,-116,765,droite,0
559,18.633,1780168761,G11,141,-1,gauche,0
559,18.633,1780168761,G7,120,0,gauche,1
559,18.633,1780168761,G30,102,-18,gauche,0
559,18.633,1780168761,G18,175,-20,gauche,0
559,18.633,1780168761,G15,91,-27,gauche,0
559,18.633,1780168761,D4,-24,430,droite,0
559,18.633,1780168761,D17,339,566,droite,1
559,18.633,1780168761,D15,257,627,droite,1
559,18.633,1780168761,D20,214,700,droite,1
559,18.633,1780168761,D2,333,632,droite,1
559,18.633,1780168761,D14,56,636,droite,1
559,18.633,1780168761,D1,159,754,droite,0
559,18.633,1780168761,D22,104,743,droite,0
559,18.633,1780168761,D11,12,718,droite,1
559,18.633,1780168761,D23,-116,765,droite,0
560,18.667,1780168761,G11,141,-1,gauche,0
560,18.667,1780168761,G7,120,0,gauche,1
560,18.667,1780168761,G30,101,-18,gauche,0
560,18.667,1780168761,G18,175,-20,gauche,0
560,18.667,1780168761,G15,91,-25,gauche,0
560,18.667,1780168761,D4,-24,430,droite,0
560,18.667,1780168761,D17,340,567,droite,1
560,18.667,1780168761,D15,257,631,droite,1
560,18.667,1780168761,D2,333,632,droite,1
560,18.667,1780168761,D20,213,701,droite,1
560,18.667,1780168761,D14,57,636,droite,1
560,18.667,1780168761,D1,159,754,droite,0
560,18.667,1780168761,D22,104,743,droite,0
560,18.667,1780168761,D11,12,716,droite,1
560,18.667,1780168761,D23,-116,765,droite,0
561,18.700,1780168761,G11,141,-1,gauche,0
561,18.700,1780168761,G7,119,0,gauche,1
561,18.700,1780168761,G30,100,-16,gauche,0
561,18.700,1780168761,G18,175,-20,gauche,0
561,18.700,1780168761,G15,93,-19,gauche,0
561,18.700,1780168761,D4,-24,430,droite,0
561,18.700,1780168761,D15,257,633,droite,1
561,18.700,1780168761,D17,341,567,droite,1
561,18.700,1780168761,D2,332,632,droite,1
561,18.700,1780168761,D14,58,636,droite,1
561,18.700,1780168761,D20,213,701,droite,1
561,18.700,1780168761,D1,159,754,droite,0
561,18.700,1780168761,D22,104,743,droite,0
561,18.700,1780168761,D11,12,715,droite,1
561,18.700,1780168761,D23,-116,765,droite,0
562,18.733,1780168761,G11,141,-1,gauche,0
562,18.733,1780168761,G7,119,0,gauche,1
562,18.733,1780168761,G30,99,-16,gauche,0
562,18.733,1780168761,G18,175,-20,gauche,0
562,18.733,1780168761,D4,-24,430,droite,0
562,18.733,1780168761,D2,332,631,droite,1
562,18.733,1780168761,D15,257,634,droite,1
562,18.733,1780168761,D17,342,569,droite,1
562,18.733,1780168761,D14,60,637,droite,1
562,18.733,1780168761,D20,213,701,droite,1
562,18.733,1780168761,D1,159,754,droite,0
562,18.733,1780168761,D22,104,743,droite,0
562,18.733,1780168761,D11,11,715,droite,1
562,18.733,1780168761,D23,-116,765,droite,0
562,18.733,1780168761,G15,93,-19,gauche,0
563,18.767,1780168761,G11,141,-1,gauche,0
563,18.767,1780168761,G7,119,0,gauche,1
563,18.767,1780168761,G30,99,-15,gauche,0
563,18.767,1780168761,G18,175,-20,gauche,0
563,18.767,1780168761,D4,-24,430,droite,0
563,18.767,1780168761,D2,331,631,droite,1
563,18.767,1780168761,D15,257,634,droite,1
563,18.767,1780168761,D17,344,569,droite,1
563,18.767,1780168761,D14,61,636,droite,1
563,18.767,1780168761,D20,212,700,droite,1
563,18.767,1780168761,D1,159,754,droite,0
563,18.767,1780168761,D11,10,716,droite,1
563,18.767,1780168761,D22,103,743,droite,0
563,18.767,1780168761,D23,-115,765,droite,0
563,18.767,1780168761,G15,93,-19,gauche,0
564,18.800,1780168761,G11,141,-1,gauche,0
564,18.800,1780168761,G7,119,0,gauche,1
564,18.800,1780168761,G30,99,-15,gauche,0
564,18.800,1780168761,G18,175,-20,gauche,0
564,18.800,1780168761,D4,-24,430,droite,0
564,18.800,1780168761,D2,330,631,droite,1
564,18.800,1780168761,D15,257,635,droite,1
564,18.800,1780168761,D14,61,638,droite,1
564,18.800,1780168761,D17,347,573,droite,1
564,18.800,1780168761,D20,213,700,droite,1
564,18.800,1780168761,D1,159,754,droite,0
564,18.800,1780168761,D11,9,716,droite,1
564,18.800,1780168761,D22,103,743,droite,0
564,18.800,1780168761,D23,-114,765,droite,0
564,18.800,1780168761,D24,322,523,droite,1
564,18.800,1780168761,G15,93,-19,gauche,0
565,18.833,1780168761,G11,141,-1,gauche,0
565,18.833,1780168761,G7,119,0,gauche,1
565,18.833,1780168761,G30,99,-15,gauche,0
565,18.833,1780168761,G18,175,-20,gauche,0
565,18.833,1780168761,D4,-24,430,droite,0
565,18.833,1780168761,D2,330,631,droite,1
565,18.833,1780168761,D15,257,635,droite,1
565,18.833,1780168761,D14,61,638,droite,1
565,18.833,1780168761,D17,347,573,droite,1
565,18.833,1780168761,D20,213,700,droite,1
565,18.833,1780168761,D1,159,754,droite,0
565,18.833,1780168761,D11,9,716,droite,1
565,18.833,1780168761,D22,103,743,droite,0
565,18.833,1780168761,D23,-114,765,droite,0
565,18.833,1780168761,D24,322,524,droite,1
565,18.833,1780168761,G15,93,-19,gauche,0
566,18.867,1780168761,G11,141,-1,gauche,0
566,18.867,1780168761,G7,119,0,gauche,1
566,18.867,1780168761,G30,99,-13,gauche,0
566,18.867,1780168761,G18,175,-20,gauche,0
566,18.867,1780168761,D4,-24,430,droite,0
566,18.867,1780168761,D2,329,629,droite,1
566,18.867,1780168761,D15,257,635,droite,1
566,18.867,1780168761,D17,348,573,droite,1
566,18.867,1780168761,D14,61,644,droite,1
566,18.867,1780168761,D20,214,700,droite,1
566,18.867,1780168761,D1,159,754,droite,0
566,18.867,1780168761,D22,103,743,droite,0
566,18.867,1780168761,D11,8,717,droite,1
566,18.867,1780168761,D23,-114,765,droite,0
566,18.867,1780168761,D25,197,761,droite,0
566,18.867,1780168761,G15,93,-19,gauche,0
566,18.867,1780168761,D24,322,524,droite,1
567,18.900,1780168761,G11,141,-1,gauche,0
567,18.900,1780168761,G7,119,0,gauche,1
567,18.900,1780168761,G30,99,-12,gauche,0
567,18.900,1780168761,G18,176,-17,gauche,0
567,18.900,1780168761,G15,37,349,gauche,1
567,18.900,1780168761,D4,-24,430,droite,0
567,18.900,1780168761,D2,327,625,droite,1
567,18.900,1780168761,D15,257,636,droite,1
567,18.900,1780168761,D17,350,575,droite,1
567,18.900,1780168761,D14,62,644,droite,1
567,18.900,1780168761,D1,160,754,droite,0
567,18.900,1780168761,D20,215,701,droite,1
567,18.900,1780168761,D22,102,743,droite,0
567,18.900,1780168761,D11,7,716,droite,1
567,18.900,1780168761,D23,-113,763,droite,0
567,18.900,1780168761,D25,197,761,droite,0
567,18.900,1780168761,D24,322,524,droite,1
568,18.933,1780168761,G11,141,-1,gauche,0
568,18.933,1780168761,G7,119,0,gauche,1
568,18.933,1780168761,G30,99,-11,gauche,0
568,18.933,1780168761,G18,175,-18,gauche,0
568,18.933,1780168761,G15,37,349,gauche,1
568,18.933,1780168761,D4,-24,430,droite,0
568,18.933,1780168761,D2,325,622,droite,1
568,18.933,1780168761,D15,256,637,droite,1
568,18.933,1780168761,D17,351,576,droite,1
568,18.933,1780168761,D22,102,743,droite,0
568,18.933,1780168761,D1,160,754,droite,0
568,18.933,1780168761,D14,62,645,droite,1
568,18.933,1780168761,D20,214,701,droite,1
568,18.933,1780168761,D11,5,716,droite,1
568,18.933,1780168761,D23,-112,762,droite,0
568,18.933,1780168761,D24,322,524,droite,1
568,18.933,1780168761,D25,197,761,droite,0
569,18.967,1780168761,G11,141,-1,gauche,0
569,18.967,1780168761,G7,119,0,gauche,1
569,18.967,1780168761,G30,99,-11,gauche,0
569,18.967,1780168761,G18,175,-18,gauche,0
569,18.967,1780168761,G15,37,349,gauche,1
569,18.967,1780168761,D4,-24,430,droite,0
569,18.967,1780168761,D2,326,630,droite,1
569,18.967,1780168761,D17,352,576,droite,1
569,18.967,1780168761,D15,257,649,droite,1
569,18.967,1780168761,D20,213,701,droite,1
569,18.967,1780168761,D14,63,645,droite,1
569,18.967,1780168761,D22,101,743,droite,0
569,18.967,1780168761,D1,160,754,droite,0
569,18.967,1780168761,D11,4,715,droite,1
569,18.967,1780168761,D23,-111,760,droite,0
569,18.967,1780168761,D24,322,524,droite,1
569,18.967,1780168761,D25,197,761,droite,0
570,19.000,1780168762,G11,141,-1,gauche,0
570,19.000,1780168762,G30,98,-11,gauche,0
570,19.000,1780168762,G7,119,0,gauche,1
570,19.000,1780168762,G18,176,-17,gauche,0
570,19.000,1780168762,D4,-24,430,droite,0
570,19.000,1780168762,D2,323,621,droite,1
570,19.000,1780168762,D17,352,576,droite,1
570,19.000,1780168762,D15,256,643,droite,1
570,19.000,1780168762,D20,212,701,droite,1
570,19.000,1780168762,D22,101,743,droite,0
570,19.000,1780168762,D1,160,754,droite,0
570,19.000,1780168762,D14,65,644,droite,1
570,19.000,1780168762,D11,5,711,droite,1
570,19.000,1780168762,D23,-110,758,droite,0
570,19.000,1780168762,D25,197,762,droite,0
570,19.000,1780168762,G15,37,349,gauche,1
570,19.000,1780168762,D24,322,524,droite,1
571,19.033,1780168762,G11,141,-1,gauche,0
571,19.033,1780168762,G30,98,-11,gauche,0
571,19.033,1780168762,G7,119,0,gauche,1
571,19.033,1780168762,G18,176,-17,gauche,0
571,19.033,1780168762,D4,-24,430,droite,0
571,19.033,1780168762,D2,323,621,droite,1
571,19.033,1780168762,D17,352,576,droite,1
571,19.033,1780168762,D15,256,643,droite,1
571,19.033,1780168762,D20,212,701,droite,1
571,19.033,1780168762,D22,101,743,droite,0
571,19.033,1780168762,D1,160,754,droite,0
571,19.033,1780168762,D14,65,644,droite,1
571,19.033,1780168762,D11,5,711,droite,1
571,19.033,1780168762,D23,-110,758,droite,0
571,19.033,1780168762,D25,197,762,droite,0
571,19.033,1780168762,G15,37,349,gauche,1
571,19.033,1780168762,D24,322,524,droite,1
572,19.067,1780168762,G11,140,-1,gauche,0
572,19.067,1780168762,G30,97,-12,gauche,0
572,19.067,1780168762,G18,176,-15,gauche,0
572,19.067,1780168762,G7,119,0,gauche,1
572,19.067,1780168762,D4,-24,430,droite,0
572,19.067,1780168762,D2,321,619,droite,1
572,19.067,1780168762,D17,352,575,droite,1
572,19.067,1780168762,D15,255,643,droite,1
572,19.067,1780168762,D14,67,646,droite,1
572,19.067,1780168762,D20,212,701,droite,1
572,19.067,1780168762,D1,160,754,droite,0
572,19.067,1780168762,D22,101,742,droite,0
572,19.067,1780168762,D11,6,707,droite,1
572,19.067,1780168762,D23,-109,758,droite,0
572,19.067,1780168762,G15,37,349,gauche,1
572,19.067,1780168762,D24,322,524,droite,1
572,19.067,1780168762,D25,197,762,droite,0
573,19.100,1780168762,G11,140,-1,gauche,0
573,19.100,1780168762,G30,96,-11,gauche,0
573,19.100,1780168762,G18,176,-13,gauche,0
573,19.100,1780168762,G7,120,0,gauche,1
573,19.100,1780168762,D4,-24,430,droite,0
573,19.100,1780168762,D2,320,618,droite,1
573,19.100,1780168762,D15,255,646,droite,1
573,19.100,1780168762,D17,352,574,droite,1
573,19.100,1780168762,D14,69,647,droite,1
573,19.100,1780168762,D11,7,705,droite,1
573,19.100,1780168762,D1,160,754,droite,0
573,19.100,1780168762,D20,212,700,droite,1
573,19.100,1780168762,D22,101,740,droite,0
573,19.100,1780168762,D23,-110,758,droite,0
573,19.100,1780168762,G15,37,349,gauche,1
573,19.100,1780168762,D24,322,524,droite,1
573,19.100,1780168762,D25,197,762,droite,0
574,19.133,1780168762,G11,140,-1,gauche,0
574,19.133,1780168762,G18,177,-12,gauche,0
574,19.133,1780168762,G7,119,0,gauche,1
574,19.133,1780168762,G30,94,-12,gauche,0
574,19.133,1780168762,D4,-24,430,droite,0
574,19.133,1780168762,D2,319,617,droite,1
574,19.133,1780168762,D15,254,649,droite,1
574,19.133,1780168762,D14,72,647,droite,1
574,19.133,1780168762,D17,352,575,droite,1
574,19.133,1780168762,D20,212,701,droite,1
574,19.133,1780168762,D1,160,754,droite,0
574,19.133,1780168762,D11,7,703,droite,1
574,19.133,1780168762,D22,101,739,droite,0
574,19.133,1780168762,D23,-110,758,droite,0
574,19.133,1780168762,G15,37,349,gauche,1
574,19.133,1780168762,D24,322,524,droite,1
574,19.133,1780168762,D25,197,762,droite,0
575,19.167,1780168762,G11,140,-1,gauche,0
575,19.167,1780168762,G18,177,-9,gauche,0
575,19.167,1780168762,G7,119,0,gauche,1
575,19.167,1780168762,G30,92,-12,gauche,0
575,19.167,1780168762,D4,-24,430,droite,0
575,19.167,1780168762,D2,318,617,droite,1
575,19.167,1780168762,D15,253,654,droite,1
575,19.167,1780168762,D17,352,575,droite,1
575,19.167,1780168762,D14,74,646,droite,1
575,19.167,1780168762,D20,210,701,droite,1
575,19.167,1780168762,D1,160,754,droite,0
575,19.167,1780168762,D22,101,738,droite,0
575,19.167,1780168762,D11,7,701,droite,1
575,19.167,1780168762,D23,-110,758,droite,0
575,19.167,1780168762,G15,37,349,gauche,1
575,19.167,1780168762,D24,322,524,droite,1
575,19.167,1780168762,D25,197,762,droite,0
576,19.200,1780168762,G11,140,-1,gauche,0
576,19.200,1780168762,G18,177,-9,gauche,0
576,19.200,1780168762,G7,120,0,gauche,1
576,19.200,1780168762,G30,90,-11,gauche,0
576,19.200,1780168762,G15,-117,238,gauche,0
576,19.200,1780168762,D4,-24,431,droite,0
576,19.200,1780168762,D2,317,617,droite,1
576,19.200,1780168762,D15,253,655,droite,1
576,19.200,1780168762,D20,209,701,droite,1
576,19.200,1780168762,D14,76,646,droite,1
576,19.200,1780168762,D17,353,575,droite,1
576,19.200,1780168762,D22,101,737,droite,0
576,19.200,1780168762,D1,160,754,droite,0
576,19.200,1780168762,D11,6,700,droite,1
576,19.200,1780168762,D23,-110,757,droite,0
576,19.200,1780168762,D25,197,762,droite,0
577,19.233,1780168762,G18,178,-9,gauche,0
577,19.233,1780168762,G11,140,-1,gauche,0
577,19.233,1780168762,G7,119,0,gauche,1
577,19.233,1780168762,G30,90,-11,gauche,0
577,19.233,1780168762,G15,-117,238,gauche,0
577,19.233,1780168762,G33,6,-55,gauche,0
577,19.233,1780168762,D4,-24,430,droite,0
577,19.233,1780168762,D2,317,617,droite,1
577,19.233,1780168762,D15,253,655,droite,1
577,19.233,1780168762,D20,209,701,droite,1
577,19.233,1780168762,D14,76,646,droite,1
577,19.233,1780168762,D17,353,575,droite,1
577,19.233,1780168762,D22,101,737,droite,0
577,19.233,1780168762,D1,160,754,droite,0
577,19.233,1780168762,D11,6,700,droite,1
577,19.233,1780168762,D23,-110,757,droite,0
577,19.233,1780168762,D25,197,762,droite,0
578,19.267,1780168762,G18,178,-9,gauche,0
578,19.267,1780168762,G7,119,0,gauche,1
578,19.267,1780168762,G11,140,-1,gauche,0
578,19.267,1780168762,G30,89,-8,gauche,0
578,19.267,1780168762,G34,92,-32,gauche,0
578,19.267,1780168762,G33,43,-52,gauche,0
578,19.267,1780168762,G15,-117,238,gauche,0
578,19.267,1780168762,G35,472,394,gauche,0
578,19.267,1780168762,D4,-24,431,droite,0
578,19.267,1780168762,D2,316,617,droite,1
578,19.267,1780168762,D14,76,645,droite,1
578,19.267,1780168762,D15,252,656,droite,1
578,19.267,1780168762,D17,354,575,droite,1
578,19.267,1780168762,D20,208,701,droite,1
578,19.267,1780168762,D1,160,754,droite,0
578,19.267,1780168762,D22,101,737,droite,0
578,19.267,1780168762,D11,6,699,droite,1
578,19.267,1780168762,D23,-110,757,droite,0
578,19.267,1780168762,D25,211,701,droite,1
579,19.300,1780168762,G18,178,-9,gauche,0
579,19.300,1780168762,G7,120,0,gauche,1
579,19.300,1780168762,G11,139,-1,gauche,0
579,19.300,1780168762,G30,88,-4,gauche,0
579,19.300,1780168762,G34,92,-34,gauche,0
579,19.300,1780168762,G15,-117,238,gauche,0
579,19.300,1780168762,G35,472,394,gauche,0
579,19.300,1780168762,D4,-24,431,droite,0
579,19.300,1780168762,D2,315,616,droite,1
579,19.300,1780168762,D14,77,646,droite,1
579,19.300,1780168762,D15,251,656,droite,1
579,19.300,1780168762,D20,207,701,droite,1
579,19.300,1780168762,D17,354,575,droite,1
579,19.300,1780168762,D1,160,754,droite,0
579,19.300,1780168762,D22,101,737,droite,0
579,19.300,1780168762,D25,211,701,droite,1
579,19.300,1780168762,D23,-109,755,droite,0
579,19.300,1780168762,D11,5,698,droite,1
579,19.300,1780168762,D24,-115,450,droite,0
579,19.300,1780168762,G33,43,-52,gauche,0
580,19.333,1780168762,G18,178,-9,gauche,0
580,19.333,1780168762,G30,87,-4,gauche,0
580,19.333,1780168762,G7,120,0,gauche,1
580,19.333,1780168762,G11,139,-1,gauche,0
580,19.333,1780168762,G34,92,-31,gauche,0
580,19.333,1780168762,G15,-117,238,gauche,0
580,19.333,1780168762,G35,472,394,gauche,0
580,19.333,1780168762,D4,-24,431,droite,0
580,19.333,1780168762,D2,315,616,droite,1
580,19.333,1780168762,D14,77,646,droite,1
580,19.333,1780168762,D15,249,657,droite,1
580,19.333,1780168762,D20,207,701,droite,1
580,19.333,1780168762,D17,354,576,droite,1
580,19.333,1780168762,D1,160,754,droite,0
580,19.333,1780168762,D22,101,737,droite,0
580,19.333,1780168762,D11,5,697,droite,1
580,19.333,1780168762,D23,-107,752,droite,0
580,19.333,1780168762,D24,-114,449,droite,0
580,19.333,1780168762,D25,211,701,droite,1
580,19.333,1780168762,G33,43,-52,gauche,0
581,19.367,1780168762,G18,178,-9,gauche,0
581,19.367,1780168762,G30,87,-3,gauche,0
581,19.367,1780168762,G7,120,0,gauche,1
581,19.367,1780168762,G11,139,-1,gauche,0
581,19.367,1780168762,G34,92,-32,gauche,0
581,19.367,1780168762,G15,-117,238,gauche,0
581,19.367,1780168762,G35,472,395,gauche,0
581,19.367,1780168762,D4,-24,431,droite,0
581,19.367,1780168762,D2,315,616,droite,1
581,19.367,1780168762,D14,78,648,droite,1
581,19.367,1780168762,D15,248,656,droite,1
581,19.367,1780168762,D20,207,702,droite,1
581,19.367,1780168762,D17,355,577,droite,1
581,19.367,1780168762,D1,160,754,droite,0
581,19.367,1780168762,D22,101,737,droite,0
581,19.367,1780168762,D23,-105,747,droite,0
581,19.367,1780168762,D11,4,696,droite,1
581,19.367,1780168762,D24,-115,450,droite,0
581,19.367,1780168762,D25,211,701,droite,1
581,19.367,1780168762,G33,43,-52,gauche,0
582,19.400,1780168762,G18,180,-9,gauche,0
582,19.400,1780168762,G30,87,-2,gauche,0
582,19.400,1780168762,G11,139,-1,gauche,0
