frame,timestamp_s,timestamp_unix,stable_id,raw_player_id,X,Y,vx,vy,cam,source_cams,source_ids,merged_count,track_age,track_hits,track_misses,confidence,status,on_terrain
178,5.933,1782384268,T002,13,164.81,138.57,0.17,-0.02,gauche,,,1,185,178,0,0.767,matched,1
178,5.933,1782384268,T003,4,101.55,139.33,-0.16,-0.56,gauche,,,1,185,178,0,0.767,matched,1
178,5.933,1782384268,T004,3,235.3,166.35,-0.05,-0.51,gauche,,,1,185,173,0,0.768,matched,1
178,5.933,1782384268,T005,7,142.43,79.26,0.03,0.13,gauche,,,1,185,178,0,0.769,matched,1
178,5.933,1782384268,T006,5,49.22,489.53,0.17,0.43,droite,,,1,183,174,0,0.767,matched,1
178,5.933,1782384268,T007,1,205.08,587.44,-0.01,0.34,droite,,,1,183,144,0,0.768,matched,1
179,5.967,1782384268,T002,9,162.46,144.0,-3.03,7.45,gauche,,,1,186,179,0,0.651,matched,1
179,5.967,1782384268,T003,4,101.16,138.48,-0.11,-0.83,gauche,,,1,186,179,0,0.765,matched,1
179,5.967,1782384268,T004,3,235.05,165.61,-0.14,-0.56,gauche,,,1,186,174,0,0.768,matched,1
179,5.967,1782384268,T005,7,142.43,79.26,0.01,0.07,gauche,,,1,186,179,0,0.769,matched,1
179,5.967,1782384268,T006,5,49.68,490.4,0.11,0.73,droite,,,1,184,175,0,0.765,matched,1
179,5.967,1782384268,T007,1,205.08,587.44,-0.0,0.18,droite,,,1,184,145,0,0.768,matched,1
180,6.000,1782384269,T002,9,159.4,151.47,-3.41,8.63,gauche,,,1,187,180,0,0.74,matched,1
180,6.000,1782384269,T003,4,100.86,137.64,-0.07,-0.74,gauche,,,1,187,180,0,0.77,matched,1
180,6.000,1782384269,T004,3,235.05,165.61,-0.15,-0.11,gauche,,,1,187,175,0,0.764,matched,1
180,6.000,1782384269,T005,7,142.43,79.26,0.0,0.03,gauche,,,1,187,180,0,0.77,matched,1
180,6.000,1782384269,T006,5,49.88,491.38,-0.11,0.85,droite,,,1,185,176,0,0.766,matched,1
180,6.000,1782384269,T007,1,205.08,587.44,0.0,0.07,droite,,,1,185,146,0,0.769,matched,1
181,6.033,1782384269,T002,9,156.49,158.71,-2.78,7.13,gauche,,,1,188,181,0,0.76,matched,1
181,6.033,1782384269,T003,4,100.64,136.93,-0.04,-0.54,gauche,,,1,188,181,0,0.768,matched,1
181,6.033,1782384269,T004,3,235.05,165.61,-0.11,0.09,gauche,,,1,188,176,0,0.767,matched,1
181,6.033,1782384269,T005,7,142.43,79.26,-0.0,0.01,gauche,,,1,188,181,0,0.77,matched,1
181,6.033,1782384269,T006,5,49.95,492.29,-0.17,0.71,droite,,,1,186,177,0,0.769,matched,1
181,6.033,1782384269,T007,1,205.08,587.44,0.0,0.02,droite,,,1,186,147,0,0.769,matched,1
182,6.067,1782384269,T002,9,154.09,164.72,-1.9,4.93,gauche,,,1,189,182,0,0.746,matched,1
182,6.067,1782384269,T003,4,100.64,136.93,-0.02,-0.51,gauche,,,1,189,182,0,0.77,matched,1
182,6.067,1782384269,T004,3,235.05,165.61,-0.08,-0.03,gauche,,,1,189,177,0,0.768,matched,1
182,6.067,1782384269,T005,7,142.43,79.26,-0.0,0.0,gauche,,,1,189,182,0,0.77,matched,1
182,6.067,1782384269,T006,5,49.96,493.3,-0.15,0.83,droite,,,1,187,178,0,0.767,matched,1
182,6.067,1782384269,T007,1,205.06,588.21,0.0,0.16,droite,,,1,187,148,0,0.768,matched,1
183,6.100,1782384269,T002,9,152.28,169.28,-1.14,2.96,gauche,,,1,190,183,0,0.747,matched,1
183,6.100,1782384269,T003,4,100.48,136.05,-0.0,-0.55,gauche,,,1,190,183,0,0.769,matched,1
183,6.100,1782384269,T004,3,235.05,165.61,-0.04,0.11,gauche,,,1,190,178,0,0.768,matched,1
183,6.100,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,190,183,0,0.77,matched,1
183,6.100,1782384269,T006,5,49.96,494.5,-0.11,1.03,droite,,,1,188,179,0,0.766,matched,1
183,6.100,1782384269,T007,1,205.06,588.21,0.0,0.18,droite,,,1,188,149,0,0.769,matched,1
184,6.133,1782384269,T002,9,150.99,172.4,-0.58,1.36,gauche,,,1,191,184,0,0.75,matched,1
184,6.133,1782384269,T003,4,100.36,135.28,0.0,-0.44,gauche,,,1,191,184,0,0.769,matched,1
184,6.133,1782384269,T004,3,235.05,165.61,-0.02,0.13,gauche,,,1,191,179,0,0.769,matched,1
184,6.133,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,191,184,0,0.77,matched,1
184,6.133,1782384269,T006,5,49.95,495.75,-0.07,1.04,droite,,,1,189,180,0,0.768,matched,1
184,6.133,1782384269,T007,1,205.05,589.03,0.0,0.32,droite,,,1,189,150,0,0.768,matched,1
185,6.167,1782384269,T002,9,150.1,174.46,-0.23,0.43,gauche,,,1,192,185,0,0.758,matched,1
185,6.167,1782384269,T003,4,100.36,135.28,0.0,-0.3,gauche,,,1,192,185,0,0.769,matched,1
185,6.167,1782384269,T004,3,235.05,165.61,-0.18,-0.06,gauche,,,1,192,180,0,0.767,matched,1
185,6.167,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,192,185,0,0.77,matched,1
185,6.167,1782384269,T006,5,49.95,496.98,-0.04,0.98,droite,,,1,190,181,0,0.769,matched,1
185,6.167,1782384269,T007,1,205.04,589.87,0.0,0.47,droite,,,1,190,151,0,0.767,matched,1
186,6.200,1782384269,T002,9,149.63,175.94,0.12,0.15,gauche,,,1,193,186,0,0.764,matched,1
186,6.200,1782384269,T003,4,100.36,135.28,0.0,-0.18,gauche,,,1,193,186,0,0.769,matched,1
186,6.200,1782384269,T004,3,235.05,165.61,-0.37,-0.12,gauche,,,1,193,181,0,0.767,matched,1
186,6.200,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,193,186,0,0.77,matched,1
186,6.200,1782384269,T006,5,49.95,498.04,-0.02,0.73,droite,,,1,191,182,0,0.768,matched,1
186,6.200,1782384269,T007,1,205.03,590.76,0.0,0.59,droite,,,1,191,152,0,0.768,matched,1
187,6.233,1782384269,T002,9,149.41,176.99,0.23,0.0,gauche,,,1,194,187,0,0.767,matched,1
187,6.233,1782384269,T003,4,100.36,135.28,0.0,-0.09,gauche,,,1,194,187,0,0.769,matched,1
187,6.233,1782384269,T004,3,234.33,165.09,-0.36,-0.28,gauche,,,1,194,182,0,0.767,matched,1
187,6.233,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,194,187,0,0.77,matched,1
187,6.233,1782384269,T006,5,49.95,498.86,-0.01,0.47,droite,,,1,192,183,0,0.767,matched,1
187,6.233,1782384269,T007,1,205.02,591.55,0.0,0.5,droite,,,1,192,153,0,0.77,matched,1
188,6.267,1782384269,T002,9,149.3,177.75,0.22,-0.05,gauche,,,1,195,188,0,0.769,matched,1
188,6.267,1782384269,T003,4,100.36,135.28,0.0,-0.04,gauche,,,1,195,188,0,0.769,matched,1
188,6.267,1782384269,T004,3,233.74,164.47,-0.27,-0.45,gauche,,,1,195,183,0,0.767,matched,1
188,6.267,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,195,188,0,0.77,matched,1
188,6.267,1782384269,T006,5,49.95,498.86,0.0,0.26,droite,,,1,193,184,0,0.768,matched,1
188,6.267,1782384269,T007,1,205.02,592.47,0.0,0.69,droite,,,1,193,154,0,0.766,matched,1
189,6.300,1782384269,T002,9,149.3,177.75,0.17,0.11,gauche,,,1,196,189,0,0.768,matched,1
189,6.300,1782384269,T003,4,100.36,135.28,0.0,-0.01,gauche,,,1,196,189,0,0.77,matched,1
189,6.300,1782384269,T004,3,233.28,163.88,-0.18,-0.42,gauche,,,1,196,184,0,0.769,matched,1
189,6.300,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,196,189,0,0.77,matched,1
189,6.300,1782384269,T006,5,49.95,498.86,0.0,0.12,droite,,,1,194,185,0,0.768,matched,1
189,6.300,1782384269,T007,1,205.01,593.74,-0.0,1.12,droite,,,1,194,155,0,0.763,matched,1
190,6.333,1782384269,T002,9,149.25,178.5,0.11,0.15,gauche,,,1,197,190,0,0.769,matched,1
190,6.333,1782384269,T003,4,100.36,135.28,0.0,0.01,gauche,,,1,197,190,0,0.77,matched,1
190,6.333,1782384269,T004,3,233.28,163.88,-0.27,-0.31,gauche,,,1,197,185,0,0.768,matched,1
190,6.333,1782384269,T005,7,142.43,79.26,0.0,-0.0,gauche,,,1,197,190,0,0.77,matched,1
190,6.333,1782384269,T006,5,49.95,498.86,0.17,0.04,droite,,,1,195,186,0,0.767,matched,1
190,6.333,1782384269,T007,1,205.01,595.13,-0.0,1.2,droite,,,1,195,156,0,0.767,matched,1
191,6.367,1782384269,T002,9,149.25,178.5,0.06,0.13,gauche,,,1,198,191,0,0.769,matched,1
191,6.367,1782384269,T003,4,100.36,135.28,0.0,0.01,gauche,,,1,198,191,0,0.77,matched,1
191,6.367,1782384269,T004,3,232.6,162.83,-0.42,-0.88,gauche,,,1,198,186,0,0.761,matched,1
191,6.367,1782384269,T005,7,142.43,79.26,0.0,0.0,gauche,,,1,198,191,0,0.77,matched,1
191,6.367,1782384269,T006,5,49.95,498.86,0.2,0.0,droite,,,1,196,187,0,0.769,matched,1
191,6.367,1782384269,T007,1,205.01,596.51,-0.0,1.13,droite,,,1,196,157,0,0.769,matched,1
192,6.400,1782384269,T002,9,149.25,178.5,0.03,0.09,gauche,,,1,199,192,0,0.769,matched,1
192,6.400,1782384269,T003,4,100.36,135.28,0.0,0.01,gauche,,,1,199,192,0,0.77,matched,1
192,6.400,1782384269,T004,3,231.98,161.87,-0.38,-0.73,gauche,,,1,199,187,0,0.769,matched,1
192,6.400,1782384269,T005,7,142.43,79.26,0.0,0.0,gauche,,,1,199,192,0,0.77,matched,1
192,6.400,1782384269,T006,5,49.95,498.86,0.16,-0.02,droite,,,1,197,188,0,0.77,matched,1
192,6.400,1782384269,T007,1,205.01,597.69,-0.0,0.84,droite,,,1,197,158,0,0.767,matched,1
193,6.433,1782384269,T002,9,149.25,178.5,0.01,0.06,gauche,,,1,200,193,0,0.77,matched,1
193,6.433,1782384269,T003,4,100.36,135.28,-0.0,0.01,gauche,,,1,200,193,0,0.77,matched,1
193,6.433,1782384269,T004,3,231.46,161.09,-0.28,-0.5,gauche,,,1,200,188,0,0.768,matched,1
193,6.433,1782384269,T005,7,142.43,79.26,0.0,0.0,gauche,,,1,200,193,0,0.77,matched,1
193,6.433,1782384269,T006,5,49.95,498.86,0.11,-0.02,droite,,,1,198,189,0,0.769,matched,1
193,6.433,1782384269,T007,1,205.0,598.61,-0.0,0.54,droite,,,1,198,159,0,0.767,matched,1
194,6.467,1782384269,T002,9,149.25,178.5,0.0,0.03,gauche,,,1,201,194,0,0.77,matched,1
194,6.467,1782384269,T003,4,100.36,135.28,-0.0,0.0,gauche,,,1,201,194,0,0.77,matched,1
194,6.467,1782384269,T004,3,230.93,160.23,-0.34,-0.64,gauche,,,1,201,189,0,0.767,matched,1
194,6.467,1782384269,T005,7,142.43,79.26,0.0,0.0,gauche,,,1,201,194,0,0.77,matched,1
194,6.467,1782384269,T006,5,49.95,498.86,0.24,-0.19,droite,,,1,199,190,0,0.767,matched,1
194,6.467,1782384269,T007,1,205.0,598.61,-0.0,0.3,droite,,,1,199,160,0,0.767,matched,1
195,6.500,1782384269,T002,9,149.25,178.5,0.17,0.01,gauche,,,1,202,195,0,0.768,matched,1
195,6.500,1782384269,T003,4,100.36,135.28,-0.17,0.0,gauche,,,1,202,195,0,0.767,matched,1
195,6.500,1782384269,T004,3,230.46,159.3,-0.29,-0.72,gauche,,,1,202,190,0,0.768,matched,1
195,6.500,1782384269,T005,7,142.43,79.26,0.17,0.17,gauche,,,1,202,195,0,0.766,matched,1
195,6.500,1782384269,T006,5,50.57,499.3,0.4,-0.04,droite,,,1,200,191,0,0.767,matched,1
195,6.500,1782384269,T007,1,205.0,598.61,-0.0,0.14,droite,,,1,200,161,0,0.768,matched,1
196,6.533,1782384269,T002,9,149.41,179.24,0.19,0.17,gauche,,,1,203,196,0,0.768,matched,1
196,6.533,1782384269,T003,4,100.06,134.6,-0.2,-0.17,gauche,,,1,203,196,0,0.767,matched,1
196,6.533,1782384269,T004,3,229.94,158.47,-0.38,-0.59,gauche,,,1,203,191,0,0.768,matched,1
196,6.533,1782384269,T005,7,142.43,79.26,0.03,0.03,gauche,,,1,203,196,0,0.767,matched,1
196,6.533,1782384269,T006,5,50.57,499.3,0.37,0.03,droite,,,1,201,192,0,0.769,matched,1
196,6.533,1782384269,T007,1,205.0,598.61,-0.0,0.05,droite,,,1,201,162,0,0.769,matched,1
197,6.567,1782384269,T002,9,149.41,179.24,-0.01,0.2,gauche,,,1,204,197,0,0.767,matched,1
197,6.567,1782384269,T003,4,100.06,134.6,-0.16,-0.2,gauche,,,1,204,197,0,0.769,matched,1
197,6.567,1782384269,T004,3,229.46,157.8,-0.32,-0.4,gauche,,,1,204,192,0,0.768,matched,1
197,6.567,1782384269,T005,7,142.43,79.26,-0.03,-0.03,gauche,,,1,204,197,0,0.769,matched,1
197,6.567,1782384269,T006,5,51.19,499.83,0.28,0.22,droite,,,1,202,193,0,0.767,matched,1
197,6.567,1782384269,T007,1,205.0,598.61,0.0,0.0,droite,,,1,202,163,0,0.769,matched,1
198,6.600,1782384269,T002,9,149.41,179.24,-0.09,0.16,gauche,,,1,205,198,0,0.769,matched,1
198,6.600,1782384269,T003,4,99.79,133.83,-0.11,-0.33,gauche,,,1,205,198,0,0.768,matched,1
198,6.600,1782384269,T004,3,229.46,157.8,-0.23,-0.24,gauche,,,1,205,193,0,0.768,matched,1
198,6.600,1782384269,T005,7,142.43,79.26,-0.05,-0.05,gauche,,,1,205,198,0,0.77,matched,1
198,6.600,1782384269,T006,5,51.19,499.83,0.18,0.24,droite,,,1,203,194,0,0.769,matched,1
198,6.600,1782384269,T007,1,205.0,598.61,0.0,-0.02,droite,,,1,203,164,0,0.77,matched,1
199,6.633,1782384269,T002,9,149.41,179.24,0.07,0.11,gauche,,,1,206,199,0,0.768,matched,1
199,6.633,1782384269,T003,4,99.79,133.83,-0.07,-0.31,gauche,,,1,206,199,0,0.769,matched,1
199,6.633,1782384269,T004,3,229.46,157.8,-0.14,-0.12,gauche,,,1,206,194,0,0.768,matched,1
199,6.633,1782384269,T005,7,142.43,79.26,-0.04,-0.04,gauche,,,1,206,199,0,0.77,matched,1
199,6.633,1782384269,T006,5,51.19,499.83,0.1,0.19,droite,,,1,204,195,0,0.769,matched,1
199,6.633,1782384269,T007,1,205.0,598.61,0.0,-0.02,droite,,,1,204,165,0,0.77,matched,1
200,6.667,1782384269,T002,9,149.41,179.24,0.12,0.07,gauche,,,1,207,200,0,0.769,matched,1
200,6.667,1782384269,T003,4,99.44,132.98,-0.2,-0.4,gauche,,,1,207,200,0,0.767,matched,1
200,6.667,1782384269,T004,3,229.46,157.8,-0.24,-0.05,gauche,,,1,207,195,0,0.768,matched,1
200,6.667,1782384269,T005,7,142.43,79.26,-0.03,-0.03,gauche,,,1,207,200,0,0.77,matched,1
200,6.667,1782384269,T006,5,51.65,500.51,0.05,0.3,droite,,,1,205,196,0,0.768,matched,1
200,6.667,1782384269,T007,1,205.0,598.61,0.0,0.15,droite,,,1,205,166,0,0.767,matched,1
201,6.700,1782384269,T002,9,149.41,179.24,-0.06,0.03,gauche,,,1,208,201,0,0.768,matched,1
201,6.700,1782384269,T003,4,99.11,132.26,-0.21,-0.34,gauche,,,1,208,201,0,0.77,matched,1
201,6.700,1782384269,T004,3,228.74,157.35,-0.4,-0.01,gauche,,,1,208,196,0,0.767,matched,1
201,6.700,1782384269,T005,7,142.43,79.26,-0.02,-0.02,gauche,,,1,208,201,0,0.77,matched,1
201,6.700,1782384269,T006,5,51.65,500.51,0.02,0.28,droite,,,1,206,197,0,0.77,matched,1
201,6.700,1782384269,T007,1,205.0,599.54,0.0,0.35,droite,,,1,206,167,0,0.767,matched,1
202,6.733,1782384269,T002,9,149.41,179.24,-0.12,0.01,gauche,,,1,209,202,0,0.769,matched,1
202,6.733,1782384269,T003,4,98.83,131.54,-0.17,-0.41,gauche,,,1,209,202,0,0.768,matched,1
202,6.733,1782384269,T004,3,228.09,156.88,-0.37,-0.16,gauche,,,1,209,197,0,0.768,matched,1
202,6.733,1782384269,T005,7,142.43,79.26,-0.01,-0.01,gauche,,,1,209,202,0,0.77,matched,1
202,6.733,1782384269,T006,5,51.65,500.51,-0.17,0.2,droite,,,1,207,198,0,0.767,matched,1
202,6.733,1782384269,T007,1,205.0,600.35,0.0,0.35,droite,,,1,207,168,0,0.77,matched,1
203,6.767,1782384269,T002,9,149.41,179.24,-0.11,0.0,gauche,,,1,210,203,0,0.77,matched,1
203,6.767,1782384269,T003,4,98.61,130.78,-0.11,-0.52,gauche,,,1,210,203,0,0.768,matched,1
203,6.767,1782384269,T004,3,227.55,156.31,-0.27,-0.35,gauche,,,1,210,198,0,0.767,matched,1
203,6.767,1782384269,T005,7,142.43,79.26,-0.01,-0.01,gauche,,,1,210,203,0,0.77,matched,1
203,6.767,1782384269,T006,5,51.65,500.51,-0.2,0.13,droite,,,1,208,199,0,0.769,matched,1
203,6.767,1782384269,T007,1,205.0,601.15,0.0,0.44,droite,,,1,208,169,0,0.768,matched,1
204,6.800,1782384269,T002,9,149.41,179.24,-0.08,-0.0,gauche,,,1,211,204,0,0.77,matched,1
204,6.800,1782384269,T003,4,98.44,129.96,-0.06,-0.61,gauche,,,1,211,204,0,0.768,matched,1
204,6.800,1782384269,T004,3,227.55,156.31,-0.17,-0.35,gauche,,,1,211,199,0,0.769,matched,1
204,6.800,1782384269,T005,7,142.43,79.26,-0.0,-0.0,gauche,,,1,211,204,0,0.77,matched,1
204,6.800,1782384269,T006,5,51.45,501.27,-0.51,0.24,droite,,,1,209,200,0,0.765,matched,1
204,6.800,1782384269,T007,1,205.0,602.26,0.0,0.89,droite,,,1,209,170,0,0.763,matched,1
205,6.833,1782384269,T002,9,149.41,179.24,-0.05,-0.0,gauche,,,1,212,205,0,0.77,matched,1
205,6.833,1782384269,T003,4,98.32,129.22,-0.03,-0.51,gauche,,,1,212,205,0,0.769,matched,1
205,6.833,1782384269,T004,3,227.55,156.31,-0.1,-0.27,gauche,,,1,212,200,0,0.769,matched,1
205,6.833,1782384269,T005,7,142.43,79.26,0.0,0.0,gauche,,,1,212,205,0,0.77,matched,1
205,6.833,1782384269,T006,5,51.45,501.27,-0.51,0.23,droite,,,1,210,201,0,0.769,matched,1
205,6.833,1782384269,T007,1,205.0,603.36,0.0,0.86,droite,,,1,210,171,0,0.769,matched,1
206,6.867,1782384269,T002,9,149.41,179.24,-0.03,-0.0,gauche,,,1,213,206,0,0.77,matched,1
206,6.867,1782384269,T003,4,98.32,129.22,-0.01,-0.35,gauche,,,1,213,206,0,0.768,matched,1
206,6.867,1782384269,T004,3,227.02,155.58,-0.21,-0.34,gauche,,,1,213,201,0,0.768,matched,1
206,6.867,1782384269,T005,7,142.43,79.26,0.17,0.17,gauche,,,1,213,206,0,0.766,matched,1
206,6.867,1782384269,T006,5,51.06,501.95,-0.4,0.17,droite,,,1,211,202,0,0.769,matched,1
206,6.867,1782384269,T007,1,205.0,604.72,-0.0,1.16,droite,,,1,211,172,0,0.764,matched,1
207,6.900,1782384269,T002,9,149.41,179.24,-0.01,-0.0,gauche,,,1,214,207,0,0.77,matched,1
207,6.900,1782384269,T003,4,98.32,129.22,-0.0,-0.21,gauche,,,1,214,207,0,0.768,matched,1
207,6.900,1782384269,T004,3,226.54,154.68,-0.21,-0.64,gauche,,,1,214,202,0,0.765,matched,1
207,6.900,1782384269,T005,7,142.43,79.26,0.2,0.2,gauche,,,1,214,207,0,0.769,matched,1
207,6.900,1782384269,T006,5,51.06,501.95,-0.26,0.11,droite,,,1,212,203,0,0.768,matched,1
207,6.900,1782384269,T007,1,205.0,606.14,-0.0,1.18,droite,,,1,212,173,0,0.768,matched,1
208,6.933,1782384269,T002,9,149.41,179.24,-0.01,-0.0,gauche,,,1,215,208,0,0.77,matched,1
208,6.933,1782384269,T003,4,98.32,129.22,0.0,-0.11,gauche,,,1,215,208,0,0.769,matched,1
208,6.933,1782384269,T004,3,226.02,153.54,-0.33,-0.94,gauche,,,1,215,203,0,0.764,matched,1
208,6.933,1782384269,T005,7,142.43,79.26,0.16,0.16,gauche,,,1,215,208,0,0.77,matched,1
208,6.933,1782384269,T006,5,51.06,501.95,0.02,0.06,droite,,,1,213,204,0,0.766,matched,1
208,6.933,1782384269,T007,1,205.0,607.53,-0.0,1.09,droite,,,1,213,174,0,0.77,matched,1
209,6.967,1782384269,T002,9,149.41,179.24,-0.0,-0.0,gauche,,,1,216,209,0,0.77,matched,1
209,6.967,1782384269,T003,4,98.32,129.22,0.0,-0.05,gauche,,,1,216,209,0,0.769,matched,1
209,6.967,1782384269,T004,3,225.54,152.45,-0.3,-0.85,gauche,,,1,216,204,0,0.77,matched,1
209,6.967,1782384269,T005,13,146.63,84.67,4.53,6.57,gauche,,,1,216,209,0,0.656,matched,1
209,6.967,1782384269,T006,5,51.06,501.95,0.29,0.03,droite,,,1,214,205,0,0.766,matched,1
209,6.967,1782384269,T007,1,205.0,608.57,-0.0,0.64,droite,,,1,214,175,0,0.765,matched,1
210,7.000,1782384270,T002,9,149.41,179.24,0.0,-0.0,gauche,,,1,217,210,0,0.77,matched,1
210,7.000,1782384270,T003,4,98.32,129.22,0.0,-0.01,gauche,,,1,217,210,0,0.77,matched,1
210,7.000,1782384270,T004,3,225.14,151.4,-0.22,-0.79,gauche,,,1,217,205,0,0.769,matched,1
210,7.000,1782384270,T005,13,151.81,91.68,5.19,7.55,gauche,,,1,217,210,0,0.741,matched,1
210,7.000,1782384270,T006,5,51.06,501.95,0.33,0.01,droite,,,1,215,206,0,0.769,matched,1
210,7.000,1782384270,T007,1,205.0,609.31,-0.0,0.32,droite,,,1,215,176,0,0.766,matched,1
211,7.033,1782384270,T002,9,149.41,179.24,0.0,-0.0,gauche,,,1,218,211,0,0.77,matched,1
211,7.033,1782384270,T003,4,98.32,129.22,0.0,0.01,gauche,,,1,218,211,0,0.77,matched,1
211,7.033,1782384270,T004,3,224.83,150.51,-0.14,-0.59,gauche,,,1,218,206,0,0.768,matched,1
211,7.033,1782384270,T005,13,156.66,98.35,4.26,6.21,gauche,,,1,218,211,0,0.76,matched,1
211,7.033,1782384270,T006,5,51.06,501.95,0.27,0.0,droite,,,1,216,207,0,0.77,matched,1
211,7.033,1782384270,T007,1,205.0,609.31,-0.0,0.12,droite,,,1,216,177,0,0.768,matched,1
212,7.067,1782384270,T002,9,149.41,179.24,0.0,0.0,gauche,,,1,219,212,0,0.77,matched,1
212,7.067,1782384270,T003,4,98.32,129.22,0.0,-0.16,gauche,,,1,219,212,0,0.768,matched,1
212,7.067,1782384270,T004,3,224.6,149.81,-0.08,-0.38,gauche,,,1,219,207,0,0.768,matched,1
212,7.067,1782384270,T005,13,160.65,103.86,2.94,4.28,gauche,,,1,219,212,0,0.747,matched,1
212,7.067,1782384270,T006,5,51.06,501.95,0.19,-0.0,droite,,,1,217,208,0,0.769,matched,1
212,7.067,1782384270,T007,1,205.0,609.31,-0.0,0.02,droite,,,1,217,178,0,0.769,matched,1
213,7.100,1782384270,T002,9,149.41,179.24,0.0,0.0,gauche,,,1,220,213,0,0.77,matched,1
213,7.100,1782384270,T003,4,98.24,128.48,0.0,-0.19,gauche,,,1,220,213,0,0.769,matched,1
213,7.100,1782384270,T004,3,224.6,149.81,-0.04,-0.21,gauche,,,1,220,208,0,0.768,matched,1
213,7.100,1782384270,T005,13,163.67,108.03,1.76,2.57,gauche,,,1,220,213,0,0.747,matched,1
213,7.100,1782384270,T006,5,51.06,501.95,0.11,-0.0,droite,,,1,218,209,0,0.769,matched,1
213,7.100,1782384270,T007,1,205.0,609.31,-0.0,-0.02,droite,,,1,218,179,0,0.769,matched,1
214,7.133,1782384270,T002,9,149.41,179.24,0.0,0.0,gauche,,,1,221,214,0,0.77,matched,1
214,7.133,1782384270,T003,4,98.19,127.74,0.0,-0.33,gauche,,,1,221,214,0,0.768,matched,1
214,7.133,1782384270,T004,3,224.6,149.81,-0.01,-0.1,gauche,,,1,221,209,0,0.769,matched,1
214,7.133,1782384270,T005,13,165.84,110.88,0.9,1.15,gauche,,,1,221,214,0,0.75,matched,1
214,7.133,1782384270,T006,5,51.06,501.95,0.06,-0.0,droite,,,1,219,210,0,0.769,matched,1
214,7.133,1782384270,T007,1,205.0,609.31,0.0,0.13,droite,,,1,219,180,0,0.768,matched,1
215,7.167,1782384270,T002,9,149.41,179.24,0.0,0.0,gauche,,,1,222,215,0,0.77,matched,1
215,7.167,1782384270,T003,4,98.14,126.95,0.0,-0.47,gauche,,,1,222,215,0,0.767,matched,1
215,7.167,1782384270,T004,3,224.6,149.81,0.0,-0.03,gauche,,,1,222,210,0,0.769,matched,1
215,7.167,1782384270,T005,13,167.48,112.63,0.54,0.18,gauche,,,1,222,215,0,0.757,matched,1
215,7.167,1782384270,T006,5,51.06,501.95,0.02,-0.0,droite,,,1,220,211,0,0.77,matched,1
215,7.167,1782384270,T007,1,205.0,609.31,0.0,0.16,droite,,,1,220,181,0,0.769,matched,1
216,7.200,1782384270,T002,9,149.41,179.24,0.0,0.0,gauche,,,1,223,216,0,0.77,matched,1
216,7.200,1782384270,T003,4,98.14,126.95,-0.0,-0.42,gauche,,,1,223,216,0,0.77,matched,1
216,7.200,1782384270,T004,3,224.6,149.81,0.01,0.0,gauche,,,1,223,211,0,0.77,matched,1
216,7.200,1782384270,T005,13,168.69,113.68,0.28,-0.24,gauche,,,1,223,216,0,0.763,matched,1
216,7.200,1782384270,T006,5,51.06,501.95,0.17,-0.17,droite,,,1,221,212,0,0.767,matched,1
216,7.200,1782384270,T007,1,205.0,609.31,0.0,0.14,droite,,,1,221,182,0,0.77,matched,1
217,7.233,1782384270,T002,9,149.41,179.24,0.0,0.0,gauche,,,1,224,217,0,0.77,matched,1
217,7.233,1782384270,T003,4,98.11,126.2,-0.0,-0.31,gauche,,,1,224,217,0,0.769,matched,1
217,7.233,1782384270,T004,3,224.6,149.81,0.01,0.01,gauche,,,1,224,212,0,0.77,matched,1
217,7.233,1782384270,T005,13,169.57,114.32,0.11,-0.35,gauche,,,1,224,217,0,0.767,matched,1
217,7.233,1782384270,T006,5,51.06,501.95,0.19,-0.2,droite,,,1,222,213,0,0.769,matched,1
217,7.233,1782384270,T007,1,205.0,609.31,0.0,0.1,droite,,,1,222,183,0,0.77,matched,1
218,7.267,1782384270,T002,9,149.41,179.24,-0.0,0.0,gauche,,,1,225,218,0,0.77,matched,1
218,7.267,1782384270,T003,4,98.11,126.2,-0.0,-0.19,gauche,,,1,225,218,0,0.769,matched,1
218,7.267,1782384270,T004,3,224.6,149.81,0.0,0.01,gauche,,,1,225,213,0,0.77,matched,1
218,7.267,1782384270,T005,13,170.2,114.72,0.02,-0.31,gauche,,,1,225,218,0,0.769,matched,1
218,7.267,1782384270,T006,5,51.06,501.95,-0.01,-0.16,droite,,,1,223,214,0,0.767,matched,1
218,7.267,1782384270,T007,1,205.0,609.31,0.0,0.06,droite,,,1,223,184,0,0.77,matched,1
219,7.300,1782384270,T002,9,149.41,179.24,-0.0,0.0,gauche,,,1,226,219,0,0.77,matched,1
219,7.300,1782384270,T003,4,98.11,126.2,-0.0,-0.11,gauche,,,1,226,219,0,0.769,matched,1
219,7.300,1782384270,T004,3,224.6,149.81,0.0,-0.16,gauche,,,1,226,214,0,0.767,matched,1
